PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT,PLAYER_NAME
1628979,"Duval, Trevon",Milwaukee Bucks,1610612749,MIL,made,2,"Brown, Sterling",1628425,0.143,2,0,0,0,0.0,0,0,0.0,0,0,0.0,Trevon Duval
1628979,"Duval, Trevon",Milwaukee Bucks,1610612749,MIL,made,2,"Wilson, D.J.",1628391,0.5,7,0,0,1,0.0,0,0,0.0,0,1,0.0,Trevon Duval
1628979,"Duval, Trevon",Milwaukee Bucks,1610612749,MIL,made,2,"Connaughton, Pat",1626192,0.071,1,1,1,1,1.0,0,0,0.0,1,1,1.0,Trevon Duval
1628979,"Duval, Trevon",Milwaukee Bucks,1610612749,MIL,made,2,"Wood, Christian",1626174,0.214,3,0,0,1,0.0,0,1,0.0,0,0,0.0,Trevon Duval
1628979,"Duval, Trevon",Milwaukee Bucks,1610612749,MIL,made,2,"Ilyasova, Ersan",101141,0.071,1,1,1,1,1.0,1,1,1.0,0,0,0.0,Trevon Duval
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Chiozza, Chris",1629185,0.002,3,0,0,1,0.0,0,1,0.0,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Hartenstein, Isaiah",1628392,0.002,2,0,0,0,0.0,0,0,0.0,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"House Jr., Danuel",1627863,0.013,17,1,2,5,0.4,1,1,1.0,1,4,0.25,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Capela, Clint",203991,0.012,16,2,3,4,0.75,3,4,0.75,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Jones, Terrence",203093,0.002,2,0,0,1,0.0,0,0,0.0,0,1,0.0,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Rivers, Austin",203085,0.023,30,4,4,10,0.4,3,5,0.6,1,5,0.2,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Faried, Kenneth",202702,0.012,16,4,4,7,0.571,4,6,0.667,0,1,0.0,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Harden, James",201935,0.058,75,1,11,32,0.344,7,12,0.583,4,20,0.2,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Gordon, Eric",201569,0.01,13,3,3,6,0.5,0,0,0.0,3,6,0.5,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Tucker, P.J.",200782,0.019,25,3,3,8,0.375,0,2,0.0,3,6,0.5,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Green, Gerald",101123,0.011,14,2,2,8,0.25,0,1,0.0,2,7,0.286,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,"Paul, Chris",101108,0.047,61,1,2,8,0.25,0,2,0.0,2,6,0.333,Iman Shumpert
202697,"Shumpert, Iman",Houston Rockets,1610612745,HOU,made,62,Nene,2403,0.01,13,0,0,3,0.0,0,3,0.0,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Bagley III, Marvin",1628963,0.033,42,5,10,17,0.588,9,16,0.563,1,1,1.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Mason III, Frank",1628412,0.016,21,0,1,3,0.333,0,0,0.0,1,3,0.333,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Giles III, Harry",1628385,0.019,25,0,0,6,0.0,0,6,0.0,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Jackson, Justin",1628382,0.019,24,2,3,11,0.273,2,2,1.0,1,9,0.111,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Fox, De'Aaron",1628368,0.271,348,14,32,83,0.386,24,62,0.387,8,21,0.381,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Ferrell, Yogi",1627812,0.016,20,1,2,2,1.0,1,1,1.0,1,1,1.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Williams, Troy",1627786,0.002,2,1,1,1,1.0,0,0,0.0,1,1,1.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Labissiere, Skal",1627746,0.001,1,0,0,1,0.0,0,0,0.0,0,1,0.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Hield, Buddy",1627741,0.135,174,30,37,79,0.468,20,42,0.476,17,37,0.459,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Cauley-Stein, Willie",1626161,0.14,180,22,23,49,0.469,23,49,0.469,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Bogdanović, Bogdan",203992,0.045,58,4,7,22,0.318,6,15,0.4,1,7,0.143,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"McLemore, Ben",203463,0.001,1,0,0,0,0.0,0,0,0.0,0,0,0.0,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Bjelica, Nemanja",202357,0.069,89,9,10,31,0.323,6,19,0.316,4,12,0.333,Iman Shumpert
202697,"Shumpert, Iman",Sacramento Kings,1610612758,SAC,made,62,"Koufos, Kosta",201585,0.011,14,1,1,3,0.333,1,3,0.333,0,0,0.0,Iman Shumpert
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"Clark, Gary",1629109,0.34,17,0,1,9,0.111,0,0,0.0,1,9,0.111,Chris Chiozza
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"Hartenstein, Isaiah",1628392,0.02,1,0,0,0,0.0,0,0,0.0,0,0,0.0,Chris Chiozza
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"House Jr., Danuel",1627863,0.04,2,0,1,2,0.5,0,0,0.0,1,2,0.5,Chris Chiozza
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"Rivers, Austin",203085,0.2,10,2,2,5,0.4,1,2,0.5,1,3,0.333,Chris Chiozza
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"Faried, Kenneth",202702,0.34,17,1,1,4,0.25,0,3,0.0,1,1,1.0,Chris Chiozza
1629185,"Chiozza, Chris",Houston Rockets,1610612745,HOU,made,7,"Green, Gerald",101123,0.06,3,1,1,1,1.0,1,1,1.0,0,0,0.0,Chris Chiozza
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Clark, Gary",1629109,0.027,80,10,12,41,0.293,1,2,0.5,11,39,0.282,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Hartenstein, Isaiah",1628392,0.01,29,6,6,12,0.5,6,12,0.5,0,0,0.0,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"House Jr., Danuel",1627863,0.029,86,22,24,56,0.429,8,19,0.421,16,37,0.432,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Chriss, Marquese",1627737,0.003,9,1,1,3,0.333,1,3,0.333,0,0,0.0,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Capela, Clint",203991,0.135,398,80,84,166,0.506,84,166,0.506,0,0,0.0,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Ennis III, James",203516,0.034,99,24,27,56,0.482,13,23,0.565,14,33,0.424,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Carter-Williams, Michael",203487,0.004,12,2,2,4,0.5,2,3,0.667,0,1,0.0,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Rivers, Austin",203085,0.042,123,15,16,53,0.302,9,26,0.346,7,27,0.259,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Faried, Kenneth",202702,0.035,104,30,33,59,0.559,29,54,0.537,4,5,0.8,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Shumpert, Iman",202697,0.021,61,9,12,32,0.375,6,11,0.545,6,21,0.286,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Knight, Brandon",202688,0.006,19,3,3,9,0.333,1,4,0.25,2,5,0.4,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Harden, James",201935,0.246,726,39,127,303,0.419,66,141,0.468,61,162,0.377,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Gordon, Eric",201569,0.177,522,107,125,289,0.433,41,86,0.477,84,203,0.414,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Tucker, P.J.",200782,0.112,330,55,55,141,0.39,13,30,0.433,42,111,0.378,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Green, Gerald",101123,0.073,215,49,51,132,0.386,20,41,0.488,31,91,0.341,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,"Anthony, Carmelo",2546,0.027,79,15,21,49,0.429,14,25,0.56,7,24,0.292,Chris Paul
101108,"Paul, Chris",Houston Rockets,1610612745,HOU,made,58,Nene,2403,0.019,57,8,8,18,0.444,8,18,0.444,0,0,0.0,Chris Paul
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Chiozza, Chris",1629185,0.006,4,0,0,0,0.0,0,0,0.0,0,0,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Clark, Gary",1629109,0.021,14,2,2,10,0.2,1,2,0.5,1,8,0.125,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Hartenstein, Isaiah",1628392,0.004,3,0,0,1,0.0,0,1,0.0,0,0,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Chriss, Marquese",1627737,0.01,7,1,1,2,0.5,1,2,0.5,0,0,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Capela, Clint",203991,0.064,43,10,10,14,0.714,10,14,0.714,0,0,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Ennis III, James",203516,0.004,3,0,0,3,0.0,0,1,0.0,0,2,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Carter-Williams, Michael",203487,0.015,10,0,0,3,0.0,0,0,0.0,0,3,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Rivers, Austin",203085,0.089,60,4,5,17,0.294,0,6,0.0,5,11,0.455,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Faried, Kenneth",202702,0.004,3,1,1,2,0.5,1,2,0.5,0,0,0.0,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Shumpert, Iman",202697,0.027,18,3,3,6,0.5,1,1,1.0,2,5,0.4,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Knight, Brandon",202688,0.033,22,0,2,6,0.333,1,4,0.25,1,2,0.5,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Harden, James",201935,0.377,254,2,37,101,0.366,16,45,0.356,21,56,0.375,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Gordon, Eric",201569,0.059,40,3,8,22,0.364,4,11,0.364,4,11,0.364,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Tucker, P.J.",200782,0.042,28,4,4,8,0.5,1,3,0.333,3,5,0.6,Danuel House Jr.
1627863,"House Jr., Danuel",Houston Rockets,1610612745,HOU,made,39,"Green, Gerald",101123,0.034,23,7,8,15,0.533,2,3,0.667,6,12,0.5,Danuel House Jr.
